date,province,value,sector
2017/9/1,河南省,48.68358442,水稻
2017/9/1,浙江省,14.36062144,水稻
2017/9/1,海南省,17.79837708,水稻
2017/9/1,湖北省,164.5536574,水稻
2017/9/1,湖南省,155.4299577,水稻
2017/9/1,甘肃省,0.002529728,水稻
2017/9/1,福建省,16.6181505,水稻
2017/9/1,西藏自治区,0.001939539,水稻
2017/9/1,贵州省,4.675078608,水稻
2017/9/1,辽宁省,12.14118151,水稻
2017/9/1,重庆市,0,水稻
2017/9/1,陕西省,0.092029563,水稻
2017/9/1,黑龙江省,7.445509771,水稻
2017/10/1,上海市,0.271539011,水稻
2017/10/1,云南省,0.607947915,水稻
2017/10/1,内蒙古自治区,0.006150556,水稻
2017/10/1,北京市,1.50E-05,水稻
2017/10/1,吉林省,0,水稻
2017/10/1,四川省,0,水稻
2017/10/1,天津市,0.004279898,水稻
2017/10/1,宁夏回族自治区,0,水稻
2017/10/1,安徽省,0.145380327,水稻
2017/10/1,山东省,0.415717337,水稻
2017/10/1,山西省,5.51E-05,水稻
2017/10/1,广东省,15.16763069,水稻
2017/10/1,广西壮族自治区,96.21352461,水稻
2017/10/1,新疆维吾尔自治区,0,水稻
2017/10/1,江苏省,21.19586631,水稻
2017/10/1,江西省,2.40561728,水稻
2017/10/1,河北省,0.009565293,水稻
2017/10/1,河南省,0,水稻
2017/10/1,浙江省,1.194214395,水稻
2017/10/1,海南省,7.125868648,水稻
2017/10/1,湖北省,10.73456288,水稻
2017/10/1,湖南省,45.94569791,水稻
2017/10/1,甘肃省,0,水稻
2017/10/1,福建省,0.214189495,水稻
2017/10/1,西藏自治区,0,水稻
2017/10/1,贵州省,0,水稻
2017/10/1,辽宁省,2.857953663,水稻
2017/10/1,重庆市,0,水稻
2017/10/1,陕西省,0,水稻
2017/10/1,黑龙江省,0,水稻
2017/11/1,上海市,0,水稻
2017/11/1,云南省,0,水稻
2017/11/1,内蒙古自治区,0,水稻
2017/11/1,北京市,0,水稻
2017/11/1,吉林省,0,水稻
2017/11/1,四川省,0,水稻
2017/11/1,天津市,0,水稻
2017/11/1,宁夏回族自治区,0,水稻
2017/11/1,安徽省,0,水稻
2017/11/1,山东省,0,水稻
2017/11/1,山西省,0,水稻
2017/11/1,广东省,0,水稻
2017/11/1,广西壮族自治区,0,水稻
2017/11/1,新疆维吾尔自治区,0,水稻
2017/11/1,江苏省,0,水稻
2017/11/1,江西省,0,水稻
2017/11/1,河北省,0,水稻
2017/11/1,河南省,0,水稻
2017/11/1,浙江省,0,水稻
2017/11/1,海南省,0,水稻
2017/11/1,湖北省,0,水稻
2017/11/1,湖南省,0,水稻
2017/11/1,甘肃省,0,水稻
2017/11/1,福建省,0,水稻
2017/11/1,西藏自治区,0,水稻
2017/11/1,贵州省,0,水稻
2017/11/1,辽宁省,0,水稻
2017/11/1,重庆市,0,水稻
2017/11/1,陕西省,0,水稻
2017/11/1,黑龙江省,0,水稻
2017/12/1,上海市,0,水稻
2017/12/1,云南省,0,水稻
2017/12/1,内蒙古自治区,0,水稻
2017/12/1,北京市,0,水稻
2017/12/1,吉林省,0,水稻
2017/12/1,四川省,0,水稻
2017/12/1,天津市,0,水稻
2017/12/1,宁夏回族自治区,0,水稻
2017/12/1,安徽省,0,水稻
2017/12/1,山东省,0,水稻
2017/12/1,山西省,0,水稻
2017/12/1,广东省,0,水稻
2017/12/1,广西壮族自治区,0,水稻
2017/12/1,新疆维吾尔自治区,0,水稻
2017/12/1,江苏省,0,水稻
2017/12/1,江西省,0,水稻
2017/12/1,河北省,0,水稻
2017/12/1,河南省,0,水稻
2017/12/1,浙江省,0,水稻
2017/12/1,海南省,0,水稻
2017/12/1,湖北省,0,水稻
2017/12/1,湖南省,0,水稻
2017/12/1,甘肃省,0,水稻
2017/12/1,福建省,0,水稻
2017/12/1,西藏自治区,0,水稻
2017/12/1,贵州省,0,水稻
2017/12/1,辽宁省,0,水稻
2017/12/1,重庆市,0,水稻
2017/12/1,陕西省,0,水稻
2017/12/1,黑龙江省,0,水稻
2016/1/1,上海市,0,水稻
2016/1/1,云南省,0,水稻
2016/1/1,内蒙古自治区,0,水稻
2016/1/1,北京市,0,水稻
2016/1/1,吉林省,0,水稻
2016/1/1,四川省,0,水稻
2016/1/1,天津市,0,水稻
2016/1/1,宁夏回族自治区,0,水稻
2016/1/1,安徽省,0,水稻
2016/1/1,山东省,0,水稻
2016/1/1,山西省,0,水稻
2016/1/1,广东省,0,水稻
2016/1/1,广西壮族自治区,0,水稻
2016/1/1,新疆维吾尔自治区,0,水稻
2016/1/1,江苏省,0,水稻
2016/1/1,江西省,0,水稻
2016/1/1,河北省,0,水稻
2016/1/1,河南省,0,水稻
2016/1/1,浙江省,0,水稻
2016/1/1,海南省,0,水稻
2016/1/1,湖北省,0,水稻
2016/1/1,湖南省,0,水稻
2016/1/1,甘肃省,0,水稻
2016/1/1,福建省,0,水稻
2016/1/1,西藏自治区,0,水稻
2016/1/1,贵州省,0,水稻
2016/1/1,辽宁省,0,水稻
2016/1/1,重庆市,0,水稻
2016/1/1,陕西省,0,水稻
2016/1/1,黑龙江省,0,水稻
2016/2/1,上海市,0,水稻
2016/2/1,云南省,0,水稻
2016/2/1,内蒙古自治区,0,水稻
2016/2/1,北京市,0,水稻
2016/2/1,吉林省,0,水稻
2016/2/1,四川省,0,水稻
2016/2/1,天津市,0,水稻
2016/2/1,宁夏回族自治区,0,水稻
2016/2/1,安徽省,0,水稻
2016/2/1,山东省,0,水稻
2016/2/1,山西省,0,水稻
2016/2/1,广东省,0,水稻
2016/2/1,广西壮族自治区,0,水稻
2016/2/1,新疆维吾尔自治区,0,水稻
2016/2/1,江苏省,0,水稻
2016/2/1,江西省,0,水稻
2016/2/1,河北省,0,水稻
2016/2/1,河南省,0,水稻
2016/2/1,浙江省,0,水稻
2016/2/1,海南省,0,水稻
2016/2/1,湖北省,0,水稻
2016/2/1,湖南省,0,水稻
2016/2/1,甘肃省,0,水稻
2016/2/1,福建省,0,水稻
2016/2/1,西藏自治区,0,水稻
2016/2/1,贵州省,0,水稻
2016/2/1,辽宁省,0,水稻
2016/2/1,重庆市,0,水稻
2016/2/1,陕西省,0,水稻
2016/2/1,黑龙江省,0,水稻
2016/3/1,上海市,0,水稻
2016/3/1,云南省,0,水稻
2016/3/1,内蒙古自治区,0,水稻
2016/3/1,北京市,0,水稻
2016/3/1,吉林省,0,水稻
2016/3/1,四川省,0,水稻
2016/3/1,天津市,0,水稻
2016/3/1,宁夏回族自治区,0,水稻
2016/3/1,安徽省,0,水稻
2016/3/1,山东省,0,水稻
2016/3/1,山西省,0,水稻
2016/3/1,广东省,0,水稻
2016/3/1,广西壮族自治区,0,水稻
2016/3/1,新疆维吾尔自治区,0,水稻
2016/3/1,江苏省,0,水稻
2016/3/1,江西省,0,水稻
2016/3/1,河北省,0,水稻
2016/3/1,河南省,0,水稻
2016/3/1,浙江省,0,水稻
2016/3/1,海南省,0,水稻
2016/3/1,湖北省,0,水稻
2016/3/1,湖南省,0,水稻
2016/3/1,甘肃省,0,水稻
2016/3/1,福建省,0,水稻
2016/3/1,西藏自治区,0,水稻
2016/3/1,贵州省,0,水稻
2016/3/1,辽宁省,0,水稻
2016/3/1,重庆市,0,水稻
2016/3/1,陕西省,0,水稻
2016/3/1,黑龙江省,0,水稻
2016/4/1,上海市,0,水稻
2016/4/1,云南省,1.558313311,水稻
2016/4/1,内蒙古自治区,0,水稻
2016/4/1,北京市,0,水稻
2016/4/1,吉林省,0,水稻
2016/4/1,四川省,0,水稻
2016/4/1,天津市,0,水稻
2016/4/1,宁夏回族自治区,0,水稻
2016/4/1,安徽省,0.190826084,水稻
2016/4/1,山东省,0,水稻
2016/4/1,山西省,0,水稻
2016/4/1,广东省,27.01833316,水稻
2016/4/1,广西壮族自治区,64.81364918,水稻
2016/4/1,新疆维吾尔自治区,0,水稻
2016/4/1,江苏省,0,水稻
2016/4/1,江西省,0.726551686,水稻
2016/4/1,河北省,0,水稻
2016/4/1,河南省,0,水稻
2016/4/1,浙江省,0.051520408,水稻
2016/4/1,海南省,8.867632901,水稻
2016/4/1,湖北省,8.490669596,水稻
2016/4/1,湖南省,0,水稻
2016/4/1,甘肃省,0,水稻
2016/4/1,福建省,0.080029209,水稻
2016/4/1,西藏自治区,0,水稻
2016/4/1,贵州省,0,水稻
2016/4/1,辽宁省,0,水稻
2016/4/1,重庆市,0,水稻
2016/4/1,陕西省,0,水稻
2016/4/1,黑龙江省,0,水稻
2016/5/1,上海市,1.769188494,水稻
2016/5/1,云南省,5.124463264,水稻
2016/5/1,内蒙古自治区,0.101794703,水稻
2016/5/1,北京市,0.000465122,水稻
2016/5/1,吉林省,0,水稻
2016/5/1,四川省,31.15986708,水稻
2016/5/1,天津市,0.069142274,水稻
2016/5/1,宁夏回族自治区,3.126432703,水稻
2016/5/1,安徽省,27.79316109,水稻
2016/5/1,山东省,2.59964482,水稻
2016/5/1,山西省,0.001064764,水稻
2016/5/1,广东省,60.55169721,水稻
2016/5/1,广西壮族自治区,98.44857023,水稻
2016/5/1,新疆维吾尔自治区,3.968249063,水稻
2016/5/1,江苏省,0,水稻
2016/5/1,江西省,114.2363785,水稻
2016/5/1,河北省,0.180807959,水稻
2016/5/1,河南省,0,水稻
2016/5/1,浙江省,14.48586589,水稻
2016/5/1,海南省,29.16092592,水稻
2016/5/1,湖北省,27.9212942,水稻
2016/5/1,湖南省,145.3103167,水稻
2016/5/1,甘肃省,0.11816159,水稻
2016/5/1,福建省,15.96833082,水稻
2016/5/1,西藏自治区,0.006455618,水稻
2016/5/1,贵州省,12.38669439,水稻
2016/5/1,辽宁省,8.082903163,水稻
2016/5/1,重庆市,50.00144792,水稻
2016/5/1,陕西省,4.214576337,水稻
2016/5/1,黑龙江省,26.13660911,水稻
2016/6/1,上海市,5.109403857,水稻
2016/6/1,云南省,17.13007894,水稻
2016/6/1,内蒙古自治区,3.193011127,水稻
2016/6/1,北京市,0.014589544,水稻
2016/6/1,吉林省,17.83344111,水稻
2016/6/1,四川省,179.4696702,水稻
2016/6/1,天津市,2.168797035,水稻
2016/6/1,宁夏回族自治区,17.84072083,水稻
2016/6/1,安徽省,82.86911426,水稻
2016/6/1,山东省,7.507755855,水稻
2016/6/1,山西省,0.033398641,水稻
2016/6/1,广东省,65.89194925,水稻
2016/6/1,广西壮族自治区,10.46178825,水稻
2016/6/1,新疆维吾尔自治区,22.64447389,水稻
2016/6/1,江苏省,55.45017975,水稻
2016/6/1,江西省,102.7559622,水稻
2016/6/1,河北省,5.671432879,水稻
2016/6/1,河南省,11.97378606,水稻
2016/6/1,浙江省,25.72711595,水稻
2016/6/1,海南省,10.73986479,水稻
2016/6/1,湖北省,43.0006535,水稻
2016/6/1,湖南省,54.62637722,水稻
2016/6/1,甘肃省,0.674279008,水稻
2016/6/1,福建省,17.15134576,水稻
2016/6/1,西藏自治区,0.014272387,水稻
2016/6/1,贵州省,27.38509018,水稻
2016/6/1,辽宁省,15.42403224,水稻
2016/6/1,重庆市,58.18350304,水稻
2016/6/1,陕西省,24.05011941,水稻
2016/6/1,黑龙江省,118.1390326,水稻
2016/7/1,上海市,12.58602918,水稻
2016/7/1,云南省,59.67207096,水稻
2016/7/1,内蒙古自治区,6.021222538,水稻
2016/7/1,北京市,0.02751224,水稻
2016/7/1,吉林省,39.26557919,水稻
2016/7/1,四川省,142.984254,水稻
2016/7/1,天津市,4.089810234,水稻
2016/7/1,宁夏回族自治区,1.339018217,水稻
2016/7/1,安徽省,303.3715162,水稻
2016/7/1,山东省,18.49390593,水稻
2016/7/1,山西省,0.062981506,水稻
2016/7/1,广东省,70.86116279,水稻
2016/7/1,广西壮族自治区,17.94685982,水稻
2016/7/1,新疆维吾尔自治区,1.699559303,水稻
2016/7/1,江苏省,327.368534,水稻
2016/7/1,江西省,60.70278314,水稻
2016/7/1,河北省,10.69490776,水稻
2016/7/1,河南省,89.29685917,水稻
2016/7/1,浙江省,49.72934656,水稻
2016/7/1,海南省,8.155352388,水稻
2016/7/1,湖北省,251.8046561,水稻
2016/7/1,湖南省,94.15852926,水稻
2016/7/1,甘肃省,0.050607365,水稻
2016/7/1,福建省,9.753075012,水稻
2016/7/1,西藏自治区,0.015067381,水稻
2016/7/1,贵州省,28.91048311,水稻
2016/7/1,辽宁省,21.46371534,水稻
2016/7/1,重庆市,34.8927853,水稻
2016/7/1,陕西省,1.805058681,水稻
2016/7/1,黑龙江省,123.8171481,水稻
2016/8/1,上海市,6.007298728,水稻
2016/8/1,云南省,67.12271497,水稻
2016/8/1,内蒙古自治区,1.974286916,水稻
2016/8/1,北京市,0.009020935,水稻
2016/8/1,吉林省,23.15298893,水稻
2016/8/1,四川省,124.9308488,水稻
2016/8/1,天津市,1.340999902,水稻
2016/8/1,宁夏回族自治区,0.669509108,水稻
2016/8/1,安徽省,330.534352,水稻
2016/8/1,山东省,8.827122196,水稻
2016/8/1,山西省,0.020650883,水稻
2016/8/1,广东省,445.5811167,水稻
2016/8/1,广西壮族自治区,138.9671557,水稻
2016/8/1,新疆维吾尔自治区,0.849779651,水稻
2016/8/1,江苏省,158.5751633,水稻
2016/8/1,江西省,435.4629178,水稻
2016/8/1,河北省,3.506732448,水稻
2016/8/1,河南省,128.8372057,水稻
2016/8/1,浙江省,55.36260446,水稻
2016/8/1,海南省,37.36764186,水稻
2016/8/1,湖北省,411.0106275,水稻
2016/8/1,湖南省,519.8079154,水稻
2016/8/1,甘肃省,0.025303683,水稻
2016/8/1,福建省,77.82130642,水稻
2016/8/1,西藏自治区,0.013179859,水稻
2016/8/1,贵州省,25.28880736,水稻
2016/8/1,辽宁省,12.21301918,水稻
2016/8/1,重庆市,17.57626654,水稻
2016/8/1,陕西省,0.902529341,水稻
2016/8/1,黑龙江省,74.84182454,水稻
2016/9/1,上海市,1.924519268,水稻
2016/9/1,云南省,24.80024866,水稻
2016/9/1,内蒙古自治区,0.694020546,水稻
2016/9/1,北京市,0.003171127,水稻
2016/9/1,吉林省,5.304305562,水稻
2016/9/1,四川省,0,水稻
2016/9/1,天津市,0.471401333,水稻
2016/9/1,宁夏回族自治区,0.069419147,水稻
2016/9/1,安徽省,11.71237447,水稻
2016/9/1,山东省,2.827887794,水稻
2016/9/1,山西省,0.007259399,水稻
2016/9/1,广东省,122.7444809,水稻
2016/9/1,广西壮族自治区,193.1141303,水稻
2016/9/1,新疆维吾尔自治区,0.088110793,水稻
2016/9/1,江苏省,148.3626711,水稻
2016/9/1,江西省,92.99353271,水稻
2016/9/1,河北省,1.23272071,水稻
2016/9/1,河南省,48.60917737,水稻
2016/9/1,浙江省,14.11754243,水稻
2016/9/1,海南省,17.91635323,水稻
2016/9/1,湖北省,161.0961919,水稻
2016/9/1,湖南省,156.3910356,水稻
2016/9/1,甘肃省,0.002623654,水稻
2016/9/1,福建省,16.03497694,水稻
2016/9/1,西藏自治区,0.002484354,水稻
2016/9/1,贵州省,4.766844962,水稻
2016/9/1,辽宁省,11.73998307,水稻
2016/9/1,重庆市,0,水稻
2016/9/1,陕西省,0.093580231,水稻
2016/9/1,黑龙江省,7.401088121,水稻
2016/10/1,上海市,0.277224872,水稻
2016/10/1,云南省,0.611057093,水稻
2016/10/1,内蒙古自治区,0.00547857,水稻
2016/10/1,北京市,2.50E-05,水稻
2016/10/1,吉林省,0,水稻
2016/10/1,四川省,0,水稻
2016/10/1,天津市,0.003721223,水稻
2016/10/1,宁夏回族自治区,0,水稻
2016/10/1,安徽省,0.150959493,水稻
2016/10/1,山东省,0.407354109,水稻
2016/10/1,山西省,5.73E-05,水稻
2016/10/1,广东省,15.18802543,水稻
2016/10/1,广西壮族自治区,98.68587892,水稻
2016/10/1,新疆维吾尔自治区,0,水稻
2016/10/1,江苏省,21.3714787,水稻
2016/10/1,江西省,2.399430817,水稻
2016/10/1,河北省,0.009731047,水稻
2016/10/1,河南省,0,水稻
2016/10/1,浙江省,1.178133909,水稻
2016/10/1,海南省,7.173102311,水稻
2016/10/1,湖北省,11.32067277,水稻
2016/10/1,湖南省,46.80593666,水稻
2016/10/1,甘肃省,0,水稻
2016/10/1,福建省,0.206673036,水稻
2016/10/1,西藏自治区,0,水稻
2016/10/1,贵州省,0,水稻
2016/10/1,辽宁省,2.763514209,水稻
2016/10/1,重庆市,0,水稻
2016/10/1,陕西省,0,水稻
2016/10/1,黑龙江省,0,水稻
2016/11/1,上海市,0,水稻
2016/11/1,云南省,0,水稻
2016/11/1,内蒙古自治区,0,水稻
2016/11/1,北京市,0,水稻
2016/11/1,吉林省,0,水稻
2016/11/1,四川省,0,水稻
2016/11/1,天津市,0,水稻
2016/11/1,宁夏回族自治区,0,水稻
2016/11/1,安徽省,0,水稻
2016/11/1,山东省,0,水稻
2016/11/1,山西省,0,水稻
2016/11/1,广东省,0,水稻
2016/11/1,广西壮族自治区,0,水稻
2016/11/1,新疆维吾尔自治区,0,水稻
2016/11/1,江苏省,0,水稻
2016/11/1,江西省,0,水稻
2016/11/1,河北省,0,水稻
2016/11/1,河南省,0,水稻
2016/11/1,浙江省,0,水稻
2016/11/1,海南省,0,水稻
2016/11/1,湖北省,0,水稻
2016/11/1,湖南省,0,水稻
2016/11/1,甘肃省,0,水稻
2016/11/1,福建省,0,水稻
2016/11/1,西藏自治区,0,水稻
2016/11/1,贵州省,0,水稻
2016/11/1,辽宁省,0,水稻
2016/11/1,重庆市,0,水稻
2016/11/1,陕西省,0,水稻
2016/11/1,黑龙江省,0,水稻
2016/12/1,上海市,0,水稻
2016/12/1,云南省,0,水稻
2016/12/1,内蒙古自治区,0,水稻
2016/12/1,北京市,0,水稻
2016/12/1,吉林省,0,水稻
2016/12/1,四川省,0,水稻
2016/12/1,天津市,0,水稻
2016/12/1,宁夏回族自治区,0,水稻
2016/12/1,安徽省,0,水稻
2016/12/1,山东省,0,水稻
2016/12/1,山西省,0,水稻
2016/12/1,广东省,0,水稻
2016/12/1,广西壮族自治区,0,水稻
2016/12/1,新疆维吾尔自治区,0,水稻
2016/12/1,江苏省,0,水稻
2016/12/1,江西省,0,水稻
2016/12/1,河北省,0,水稻
2016/12/1,河南省,0,水稻
2016/12/1,浙江省,0,水稻
2016/12/1,海南省,0,水稻
2016/12/1,湖北省,0,水稻
2016/12/1,湖南省,0,水稻
2016/12/1,甘肃省,0,水稻
2016/12/1,福建省,0,水稻
2016/12/1,西藏自治区,0,水稻
2016/12/1,贵州省,0,水稻
2016/12/1,辽宁省,0,水稻
2016/12/1,重庆市,0,水稻
2016/12/1,陕西省,0,水稻
2016/12/1,黑龙江省,0,水稻
2015/1/1,上海市,0,水稻
2015/1/1,云南省,0,水稻
2015/1/1,内蒙古自治区,0,水稻
2015/1/1,北京市,0,水稻
2015/1/1,吉林省,0,水稻
2015/1/1,四川省,0,水稻
2015/1/1,天津市,0,水稻
2015/1/1,宁夏回族自治区,0,水稻
2015/1/1,安徽省,0,水稻
2015/1/1,山东省,0,水稻
2015/1/1,山西省,0,水稻
2015/1/1,广东省,0,水稻
2015/1/1,广西壮族自治区,0,水稻
2015/1/1,新疆维吾尔自治区,0,水稻
2015/1/1,江苏省,0,水稻
2015/1/1,江西省,0,水稻
2015/1/1,河北省,0,水稻
2015/1/1,河南省,0,水稻
2015/1/1,浙江省,0,水稻
2015/1/1,海南省,0,水稻
2015/1/1,湖北省,0,水稻
2015/1/1,湖南省,0,水稻
2015/1/1,甘肃省,0,水稻
2015/1/1,福建省,0,水稻
2015/1/1,西藏自治区,0,水稻
2015/1/1,贵州省,0,水稻
2015/1/1,辽宁省,0,水稻
2015/1/1,重庆市,0,水稻
2015/1/1,陕西省,0,水稻
2015/1/1,黑龙江省,0,水稻
2015/2/1,上海市,0,水稻
2015/2/1,云南省,0,水稻
2015/2/1,内蒙古自治区,0,水稻
2015/2/1,北京市,0,水稻
2015/2/1,吉林省,0,水稻
2015/2/1,四川省,0,水稻
2015/2/1,天津市,0,水稻
2015/2/1,宁夏回族自治区,0,水稻
2015/2/1,安徽省,0,水稻
2015/2/1,山东省,0,水稻
2015/2/1,山西省,0,水稻
2015/2/1,广东省,0,水稻
2015/2/1,广西壮族自治区,0,水稻
2015/2/1,新疆维吾尔自治区,0,水稻
2015/2/1,江苏省,0,水稻
2015/2/1,江西省,0,水稻
2015/2/1,河北省,0,水稻
2015/2/1,河南省,0,水稻
2015/2/1,浙江省,0,水稻
2015/2/1,海南省,0,水稻
2015/2/1,湖北省,0,水稻
2015/2/1,湖南省,0,水稻
2015/2/1,甘肃省,0,水稻
2015/2/1,福建省,0,水稻
2015/2/1,西藏自治区,0,水稻
2015/2/1,贵州省,0,水稻
2015/2/1,辽宁省,0,水稻
2015/2/1,重庆市,0,水稻
2015/2/1,陕西省,0,水稻
2015/2/1,黑龙江省,0,水稻
2015/3/1,上海市,0,水稻
2015/3/1,云南省,0,水稻
2015/3/1,内蒙古自治区,0,水稻
2015/3/1,北京市,0,水稻
2015/3/1,吉林省,0,水稻
2015/3/1,四川省,0,水稻
2015/3/1,天津市,0,水稻
2015/3/1,宁夏回族自治区,0,水稻
2015/3/1,安徽省,0,水稻
2015/3/1,山东省,0,水稻
2015/3/1,山西省,0,水稻
2015/3/1,广东省,0,水稻
2015/3/1,广西壮族自治区,0,水稻
2015/3/1,新疆维吾尔自治区,0,水稻
2015/3/1,江苏省,0,水稻
2015/3/1,江西省,0,水稻
2015/3/1,河北省,0,水稻
2015/3/1,河南省,0,水稻
2015/3/1,浙江省,0,水稻
2015/3/1,海南省,0,水稻
2015/3/1,湖北省,0,水稻
2015/3/1,湖南省,0,水稻
2015/3/1,甘肃省,0,水稻
2015/3/1,福建省,0,水稻
2015/3/1,西藏自治区,0,水稻
2015/3/1,贵州省,0,水稻
2015/3/1,辽宁省,0,水稻
2015/3/1,重庆市,0,水稻
2015/3/1,陕西省,0,水稻
2015/3/1,黑龙江省,0,水稻
2015/4/1,上海市,0,水稻
2015/4/1,云南省,1.59121282,水稻
2015/4/1,内蒙古自治区,0,水稻
2015/4/1,北京市,0,水稻
2015/4/1,吉林省,0,水稻
2015/4/1,四川省,0,水稻
2015/4/1,天津市,0,水稻
2015/4/1,宁夏回族自治区,0,水稻
2015/4/1,安徽省,0.20132173,水稻
2015/4/1,山东省,0,水稻
2015/4/1,山西省,0,水稻
2015/4/1,广东省,26.94514881,水稻
2015/4/1,广西壮族自治区,65.57120928,水稻
2015/4/1,新疆维吾尔自治区,0,水稻
2015/4/1,江苏省,0,水稻
2015/4/1,江西省,0.758795535,水稻
2015/4/1,河北省,0,水稻
2015/4/1,河南省,0,水稻
2015/4/1,浙江省,0.053532877,水稻
2015/4/1,海南省,9.249365717,水稻
2015/4/1,湖北省,9.849237179,水稻
2015/4/1,湖南省,0,水稻
2015/4/1,甘肃省,0,水稻
2015/4/1,福建省,0.086693993,水稻
2015/4/1,西藏自治区,0,水稻
2015/4/1,贵州省,0,水稻
2015/4/1,辽宁省,0,水稻
2015/4/1,重庆市,0,水稻
2015/4/1,陕西省,0,水稻
2015/4/1,黑龙江省,0,水稻
2015/5/1,上海市,1.833604332,水稻
2015/5/1,云南省,5.232652241,水稻
2015/5/1,内蒙古自治区,0.08233175,水稻
2015/5/1,北京市,0.000465122,水稻
2015/5/1,吉林省,0,水稻
2015/5/1,四川省,31.23818243,水稻
2015/5/1,天津市,0.057770704,水稻
2015/5/1,宁夏回族自治区,2.874338451,水稻
2015/5/1,安徽省,29.32181577,水稻
2015/5/1,山东省,2.85578307,水稻
2015/5/1,山西省,0.001051286,水稻
2015/5/1,广东省,60.38768128,水稻
2015/5/1,广西壮族自治区,99.59926471,水稻
2015/5/1,新疆维吾尔自治区,3.574241905,水稻
2015/5/1,江苏省,0,水稻
2015/5/1,江西省,117.8676969,水稻
2015/5/1,河北省,0.189312946,水稻
2015/5/1,河南省,0,水稻
2015/5/1,浙江省,15.04494287,水稻
2015/5/1,海南省,30.41624202,水稻
2015/5/1,湖北省,32.38890005,水稻
2015/5/1,湖南省,147.1255965,水稻
2015/5/1,甘肃省,0.114777487,水稻
2015/5/1,福建省,17.06696973,水稻
2015/5/1,西藏自治区,0.005323054,水稻
2015/5/1,贵州省,12.33154607,水稻
2015/5/1,辽宁省,7.961419533,水稻
2015/5/1,重庆市,48.95588951,水稻
2015/5/1,陕西省,4.215753374,水稻
2015/5/1,黑龙江省,26.09013314,水稻
2015/6/1,上海市,5.295436343,水稻
2015/6/1,云南省,17.65472624,水稻
2015/6/1,内蒙古自治区,2.582513502,水稻
2015/6/1,北京市,0.014589544,水稻
2015/6/1,吉林省,17.35717843,水稻
2015/6/1,四川省,179.9207386,水稻
2015/6/1,天津市,1.812103143,水稻
2015/6/1,宁夏回族自治区,16.40216654,水稻
2015/6/1,安徽省,81.6151684,水稻
2015/6/1,山东省,8.247481307,水稻
2015/6/1,山西省,0.032975873,水稻
2015/6/1,广东省,65.71346822,水稻
2015/6/1,广西壮族自治区,10.58850436,水稻
2015/6/1,新疆维吾尔自治区,20.39610574,水稻
2015/6/1,江苏省,55.30419743,水稻
2015/6/1,江西省,103.1620777,水稻
2015/6/1,河北省,5.938210186,水稻
2015/6/1,河南省,12.0178525,水稻
2015/6/1,浙江省,26.71252361,水稻
2015/6/1,海南省,11.20219322,水稻
2015/6/1,湖北省,42.80804986,水稻
2015/6/1,湖南省,54.84707285,水稻
2015/6/1,甘肃省,0.654967915,水稻
2015/6/1,福建省,18.12344701,水稻
2015/6/1,西藏自治区,0.011768459,水稻
2015/6/1,贵州省,27.26316567,水稻
2015/6/1,辽宁省,15.19221362,水稻
2015/6/1,重庆市,56.96685325,水稻
2015/6/1,陕西省,24.05683607,水稻
2015/6/1,黑龙江省,117.9289584,水稻
2015/7/1,上海市,13.04428427,水稻
2015/7/1,云南省,61.55463904,水稻
2015/7/1,内蒙古自治区,4.869976295,水稻
2015/7/1,北京市,0.02751224,水稻
2015/7/1,吉林省,38.21694646,水稻
2015/7/1,四川省,143.3436221,水稻
2015/7/1,天津市,3.417174526,水稻
2015/7/1,宁夏回族自治区,1.231048902,水稻
2015/7/1,安徽省,291.7606645,水稻
2015/7/1,山东省,20.31607665,水稻
2015/7/1,山西省,0.062184272,水稻
2015/7/1,广东省,70.66922169,水稻
2015/7/1,广西壮族自治区,18.18970855,水稻
2015/7/1,新疆维吾尔自治区,1.530810184,水稻
2015/7/1,江苏省,326.5066789,水稻
2015/7/1,江西省,53.1638544,水稻
2015/7/1,河北省,11.19798321,水稻
2015/7/1,河南省,89.62549324,水稻
2015/7/1,浙江省,51.62373459,水稻
2015/7/1,海南省,8.506423036,水稻
2015/7/1,湖北省,239.3468014,水稻
2015/7/1,湖南省,91.89142459,水稻
2015/7/1,甘肃省,0.04915799,水稻
2015/7/1,福建省,10.04730527,水稻
2015/7/1,西藏自治区,0.012423981,水稻
2015/7/1,贵州省,28.7817672,水稻
2015/7/1,辽宁省,21.14112208,水稻
2015/7/1,重庆市,34.16315753,水稻
2015/7/1,陕西省,1.805562794,水稻
2015/7/1,黑龙江省,123.5969772,水稻
2015/8/1,上海市,6.226023406,水稻
2015/8/1,云南省,69.28914929,水稻
2015/8/1,内蒙古自治区,1.59680703,水稻
2015/8/1,北京市,0.009020935,水稻
2015/8/1,吉林省,22.53466157,水稻
2015/8/1,四川省,125.2448425,水稻
2015/8/1,天津市,1.120450691,水稻
2015/8/1,宁夏回族自治区,0.615524451,水稻
2015/8/1,安徽省,321.8783541,水稻
2015/8/1,山东省,9.696842401,水稻
2015/8/1,山西省,0.02038948,水稻
2015/8/1,广东省,446.067263,水稻
2015/8/1,广西壮族自治区,142.490394,水稻
2015/8/1,新疆维吾尔自治区,0.765405092,水稻
2015/8/1,江苏省,158.1576864,水稻
2015/8/1,江西省,450.53307,水稻
2015/8/1,河北省,3.671684878,水稻
